Município;Situação;Âmbito;Valor do Contrato;Contratada;CNPJ da Contratada;Contratante;Ano do Contrato;Descrição da Obra
Salto;Em execução  no prazo;MUNICIPAL;631745,9;RODOMIX OBRAS E SERVICOS LTDA;03.980.092/000101;PREFEITURA MUNICIPAL DE SALTO;2019;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE SERVIÇOS DE REVITALIZAÇÃO DE PAVIMENTO EM PARALELEPÍPEDO COM CAPA ASFÁLTICA SINALIZAÇÃO HORIZONTAL E VERTICAL EM RUAS DOS BAIRROS JD. SEVILHA JD. SÃO FRANCISCO E JD. TRÊS MARIAS SALTO/SP COM O FORNECIMENTO DE TODO MATERIAL MÃO DE OBRA E EQUIPAMENTOS NECESSÁRIOS A CARGO DA SECRETARIA DE DESENVOLVIMENTO ECONÔMICO TRABALHO E TURISMO DE ACORDO COM O MEMORIAL DESCRITIVO CRONOGRAMA FÍSICO FINANCEIRO PLANILHA ORÇAMENTARIA E OS PROJETOS ANEXOS AO EDITAL.
Salto de Pirapora;Em execução  atrasada;MUNICIPAL;310000;2P2L ENGENHARIA LTDA;26.875.439/000151;PREFEITURA MUNICIPAL DE SALTO DE PIRAPORA;2025;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REFORMA E AMPLIAÇÃO DA CRECHE IRMÃ MARIA DAS DORES
Salto de Pirapora;Em execução  atrasada;MUNICIPAL;1550000;OBRAGEN ENGENHARIA E CONSTRUCOES LTDA.;01.817.838/000135;PREFEITURA MUNICIPAL DE SALTO DE PIRAPORA;2024;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA RECAPEAMENTO ASFÁLTICO DE DIVERSOS BAIRROS E PAVIMENTAÇÃO ASFÁLTICA E CONSTRUÇÃO DE MURO DE ARRIMO DA RUA ELIAS MARUM  BAIRRO SÃO MANOEL II
Salto de Pirapora;Em execução  atrasada;MUNICIPAL;27151449,38;CONSORCIO CONSTRUMEDICI  LEMAM;47.929.685/000119;PREFEITURA MUNICIPAL DE SALTO DE PIRAPORA;2022;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DO HOSPITAL MUNICIPAL DE SALTO DE PIRAPORA SITUADO NO ENDEREÇO: RODOVIA JOÃO LEME DOS SANTOS S/N COM FORNECIMENTO DE MATERIAL E MÃO DE OBRA
Salto de Pirapora;Em execução  no prazo;MUNICIPAL;536574,85;FERRO 3X CONSTRUCAO E MONTAGENS INDUSTRIAIS LTDA;30.768.362/000198;PREFEITURA MUNICIPAL DE SALTO DE PIRAPORA;2019;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REFORMA E AMPLIAÇÃO DE ESCOLAS MUNICIPAIS
Salto Grande;Em execução  no prazo;MUNICIPAL;407369,22;NOROMIX CONCRETO S/A;10.558.895/000138;PREFEITURA MUNICIPAL DE SALTO GRANDE ;2018;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE RECAPEAMENTO ASFÁLTICO NUMA EXTENSÃO DE APROXIMADAMENTE 12.86000 M2 FRENTE AS VIAS URBANAS: OLÍMPIO PIMENTEL SILVA JARDIM E AV. MARECHAL DEODORO  ORIUNDO DO CONVÊNIO  CELEBRADO COM  O GOVERNO DO ESTADO SECRETARIA DE PLANEJAMENTO E GESTÃO
Salto Grande;Em execução  no prazo;MUNICIPAL;350528,59;NOROMIX CONCRETO S/A;10.558.895/000138;PREFEITURA MUNICIPAL DE SALTO GRANDE ;2018;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE RECAPEAMENTO ASFÁLTICO EM DIVERSAS RUAS DO MUNICIPIO DE SALTO GRANDE TENDO POR REFERÊNCIA CONTRATO DE REPASSE Nº 845123/2017/MCIDADES/CAIXA PLANEJAMENTO URBANO OPERAÇÃO 104055878/2017
Sandovalina;Em execução  no prazo;MUNICIPAL;50262,38;BMC MATERIAIS PARA CONSTRUCAO LTDA;19.715.818/000119;PREFEITURA MUNICIPAL DE SANDOVALINA;2019;CONSTRUÇÃO DA PRAÇA PÚBLICA
Sandovalina;Em execução  no prazo;MUNICIPAL;89684,95;R. B. MARQUES;02.501.446/000125;PREFEITURA MUNICIPAL DE SANDOVALINA;2019;TERMINO DA OBRA DO GINÁSIO DO ESPORTE MUNICIPAL DE ESPORTES
Santa Adélia;Em execução  no prazo;MUNICIPAL;145680,45;BIOCYCLUS INDUSTRIA E COMERCIO DE ASFALTO LTDA;08.811.617/000107;PREFEITURA MUNICIPAL DE SANTA ADELIA;2018;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE RECAPEAMENTO ASFÁLTICO NAS RUAS ANTONIO BARBOSA SEGUNDO MARCHEZINI ÉLCIO BENATTI E ÂNGELO VECHIATTO
Santa Albertina;Em execução  no prazo;MUNICIPAL;125720,29;RAFAEL ROMITO NAHES;21.118.164/000198;CÂMARA MUNICIPAL DE SANTA ALBERTINA;2020;CONTRAÇÃO DE EMPRESA ESPECIALIZADA NO RAMO DE CONSTRUÇÃO CIVIL OBRAS E SERVIÇOS DE ENGENHARIA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS DE EXECUÇÃO DA REFORMA ADAPTAÇÃO E AMPLIAÇÃO DA CÂMARA MUNICIPAL DE SANTA ALBERTINA COM FORNECIMENTO DE MÃODEOBRA DE TODO O MATERIAL DE CONSTRUÇÃO EMPREGADO EQUIPAMENTOS CANTEIRO DE OBRAS SERVIÇOS COMPLEMENTARES E DEMAIS QUE ENVOLVEM A EXECUÇÃO DO OBJETO DE ACORDO COM PROJETO BÁSICO MEMORIAL DESCRITIVO ORÇAMENTO E CRONOGRAMA CONSTANTES DOS ANEXO
Santa Albertina;Em execução  no prazo;MUNICIPAL;228000;L J CONSTRUCOES LTDA;55.970.245/000133;PREFEITURA MUNICIPAL DE SANTA ALBERTINA;2025;REFORMA E AMPLIAÇÃO DO PRÉDIO DA UNIDADE BÁSICA DE SAUDE II DO MUNICIPIO DE SANTA ALBERTINA/SP
Santa Albertina;Paralisada;MUNICIPAL;200000;LEON MARTINS ENGENHARIA LTDA;50.037.715/000197;PREFEITURA MUNICIPAL DE SANTA ALBERTINA;2024;REFORMA DA QUADRA MUNICIPAL CONFORME CONTRATO DE REPASSE N° 931038/2022/MCIDADANIA/CAIXA
Santa Albertina;Em execução  atrasada;MUNICIPAL;526842,28;ENGEST ENGENHARIA E CONSTRUCOES LTDA;45.687.751/000166;PREFEITURA MUNICIPAL DE SANTA ALBERTINA;2024;CONSTRUÇÃO DE ÁREA DE CAMPING AMPLIAÇÃO DA ÁREA DE CONVIVÊNCIA DO RESTAURANTE E IMPLANTAÇÃO DE ESPAÇO DE LAZER INFALTIL DO BALNEÁRIO MUNICIPAL ANTONIO DE SOUZA BARBOZA.
Santa Albertina;Em execução  atrasada;MUNICIPAL;995000;VITOR MARTINS PONDIAN LTDA;40.262.648/000150;PREFEITURA MUNICIPAL DE SANTA ALBERTINA;2024;REFORMA E ADEQUAÇÃO DO PRÉDIO DO HOSPITAL LOCALIZADO NA RUA PEDRO PRUDENTE DE MORAIS N° 827 CENTO.
Santa Bárbara d'Oeste;Em execução  no prazo;MUNICIPAL;2976900;TARGET ENGENHARIA CIVIL E ELETRICA LTDA;11.491.331/000198;DAE DEPARTAMENTO DE ÁGUA E ESGOTO DE SANTA BÁRBARA D OESTE;2025;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ENGENHARIA PARA EXECUÇÃO DA OBRA DE SUBSTITUIÇÃO DE ADUTORA DE ÁGUA TRATADA DA ETA V PARA OS CENTROS DE RESERVAÇÃO PLANALTO DO SOL CIDADE NOVA SÃO FERNANDO PALMEIRAS E SANTA ROSA PELO MÉTODO CONVENCIONAL DE VALA ABERTA DE ACORDO COM O PROJETO EXECUTIVO COM FORNECIMENTO MÃO DE OBRA MATERIAIS E EQUIPAMENTOS NECESSÁRIOS À SUA COMPLETA EXECUÇÃO NO MUNICÍPIO DE SANTA BÁRBARA DOESTE [...]
Santa Bárbara d'Oeste;Em execução  no prazo;MUNICIPAL;229920;D F D CONSTRUTORA LTDA;24.581.296/000140;DAE DEPARTAMENTO DE ÁGUA E ESGOTO DE SANTA BÁRBARA D OESTE;2025;CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA EXECUÇÃO DE OBRA DE UM MURO DE GABIÃO
Santa Bárbara d'Oeste;Em execução  atrasada;MUNICIPAL;1231100;TARGET ENGENHARIA CIVIL E ELETRICA LTDA;11.491.331/000198;DAE DEPARTAMENTO DE ÁGUA E ESGOTO DE SANTA BÁRBARA D OESTE;2024;CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DE CASA DE BOMBAS DOS RESERVATÓRIOS ELEVADOS DE FIBRA DO JARDIM AMÉLIA
Santa Bárbara d'Oeste;Em execução  atrasada;MUNICIPAL;12219896,86;CONSORCIO SANTA BARBARA D OESTE 2020;43.227.480/000130;DAE DEPARTAMENTO DE ÁGUA E ESGOTO DE SANTA BÁRBARA D OESTE;2021;CONCORRÊNCIA PÚBLICA 01/2020  CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE ALTEAMENTO / NOVO BARRAMENTO DA BARRAGEM DA REPRESA DE CILLOS (PARQUE DAS ÁGUAS)
Santa Bárbara d'Oeste;Em execução  no prazo;MUNICIPAL;5230000;CONSTRUTORA E PAVIMENTADORA CONCIVI LTDA.;02.487.442/000130;PREFEITURA MUNICIPAL DE SANTA BÁRBARA D OESTE;2024;CONTRATAÇÃO DE EMPRESA PARA PAVIMENTAÇÃO PARCIAL DO BAIRRO CRUZEIRO DO SUL  EXPANSÃO 01 NESTA CIDADE COM FORNECIMENTO DE MATERIAIS EQUIPAMENTOS E MÃO DE OBRA.
Santa Bárbara d'Oeste;Em execução  no prazo;MUNICIPAL;366652,51;MOTTO CONSTRUCOES LTDA;31.354.346/000111;PREFEITURA MUNICIPAL DE SANTA BÁRBARA D OESTE;2024;CONTRATAÇÃO DE EMPRESA HABILITADA EM SERVIÇOS DE CONSTRUÇÃO CIVIL PARA REFORMA DE ÁREA PÚBLICA PARA FINS CONTEMPLATIVOS NESTA CIDADE ENGLOBANDO SERVIÇOS DE TERRAPLANAGEM PAISAGISMO REFORMA DE GUIAS E SARJETAS EXECUÇÃO DE PISO DE CONCRETO INTERTRAVADO INSTALAÇÕES ELÉTRICAS ENTRE OUTROS.
Santa Bárbara d'Oeste;Em execução  atrasada;MUNICIPAL;18414663,02;TETO CONSTRUTORA S.A.;13.034.156/000135;PREFEITURA MUNICIPAL DE SANTA BÁRBARA D OESTE;2022;CONSTRUÇÃO DE CENTRO DE ESPECIALIDADES; PRÉDIO PARA A INSTALAÇÃO DE SERVIÇOS DA SECRETARIA MUNICIPAL DE SAÚDE LOCALIZADO NA AVENIDA NORTE/ SUL VEREADOR ANTÔNIO CARLOS DE SOUZA N 85 JD. ALPHACENTER COM FORNECIMENTO DE MATERIAIS EQUIPAMENTOS E MÃO DE OBRA
Santa Branca;Em execução  no prazo;MUNICIPAL;1158000;ARS CONSTRUCOES E SERVICOS LTDA;39.751.472/000111;PREFEITURA MUNICIPAL DE SANTA BRANCA;2024;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PAVIMENTAÇÃO E IMPLEMENTAÇÃO DE SISTEMA DE DRENAGEM NAS RUAS JOSÉ ANTÔNIO DOS SANTOS RUA CECÍLIA SILVÉRIO DA SILVA SANTOS E AVENIDA DORIVAL DA CUNHA PINTO LOCALIZADAS NO BAIRRO CHÁCARAS VALE DO SOL SANTA BRANCA  SP.
Santa Branca;Em execução  no prazo;MUNICIPAL;499000;HGI CONSTRUCOES LTDA;32.161.551/000123;PREFEITURA MUNICIPAL DE SANTA BRANCA;2024;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REFORMA E AMPLIAÇÃO DO PORTAL DA CIDADE DE SANTA BRANCA  SP.
Santa Branca;Em execução  no prazo;MUNICIPAL;432396,11;DBW PAVIMENTACAO E CONSTRUCOES LTDA;06.323.358/000131;PREFEITURA MUNICIPAL DE SANTA BRANCA;2024;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A CONSTRUÇÃO DE 2 (DUAS) TRAVESSIAS SOBRE O CÓRREGO NA AVENIDA JOSÉ OCTÁVIO SILVA LEME E RUA BIAGINO CHIEFFI  SANTA BRANCA  SP
Santa Branca;Em execução  no prazo;MUNICIPAL;1506035,5;MARTINS CONSTRUCOES LTDA;23.448.894/000182;PREFEITURA MUNICIPAL DE SANTA BRANCA;2024;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRA DE REFORMA E AMPLIAÇÃO DA EMEIF (R) PROFª MARIA APPARECIDA FONSECA SITUADA NA AVENIDA SIMEÃO PEREIRA FERRAZ S/Nº CHÁCARAS SANTA BRANCA SANTA BRANCA  SP
Santa Branca;Em execução  no prazo;MUNICIPAL;605707,98;CERQUEIRA TORRES CONSTRUCOES TERRAPLENAGEM E PAVIMENTACAO LTDA;00.827.454/000130;PREFEITURA MUNICIPAL DE SANTA BRANCA;2023;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE RECAPEAMENTO DE PAVIMENTO ASFÁLTICO REFORMA DE SISTEMA DE DRENAGEM E IMPLANTAÇÃO DE SINALIZAÇÃO VIÁRIA HORIZONTAL E VERTICAL EM TRECHOS DA RUA CAPITÃO AUGUSTO TRIGUEIRINHO RUA INDEPENDÊNCIA E RUA FRANCISCO ROBERTO DOS REIS CENTRO SANTA BRANCA  SP.
Santa Branca;Em execução  no prazo;MUNICIPAL;542744,05;ACAO CONSTRUCAO & SERVICOS DE REFORMAS LTDA;23.957.804/000189;PREFEITURA MUNICIPAL DE SANTA BRANCA;2022;CONTRATAÇÃO DE EMPRESA PARA OBRA DE REFORMA E ADEQUAÇÃO PREDIAL PARA IMPLANTAÇÃO DA GARAGEM ESCOLAR E CANTEIRO DE OBRAS MUNICIPAL DE SANTA BRANCA  SP.
Santa Clara d'Oeste;Em execução  no prazo;MUNICIPAL;400000;CONSTRUTORA ATUAL LTDA;37.578.426/000137;PREFEITURA MUNICIPAL DE SANTA CLARA D'OESTE;2024;CONTRATAÇÃO DE EMPRESA COM FORNECIMENTO DE MATERIAL E MÃO DE OBRA PARA A EXECUÇÃO DE AMPLIAÇÃO DA UNIDADE BÁSICA DE SAÚDE E ESTRATÉGIA DE SAÚDE DA FAMÍLIA LUIZA PIERINI ESCATOLIN MUNÍCIPIO DE SANTA CLARA D OESTE
Santa Clara d'Oeste;Em execução  no prazo;MUNICIPAL;1169422,39;FRADOSO CONSTRUTORA E INCORPORADORA LTDA;44.189.993/000167;PREFEITURA MUNICIPAL DE SANTA CLARA D'OESTE;2024;CONTRATAÇÃO DE EMPRESA COM FORNECIMENTO DE MATERIAL E MÃO DE OBRA PARA EXECUÇÃO DE INFRAESTRAUTURA URBANA  EXECUÇÃO DE GALERIAS PLUVIAIS E SISTEMA DE DRENAGEM NO MUNICIPIO DE SANTA CLARA D'OESTE
Santa Cruz da Esperança;Em execução  no prazo;MUNICIPAL;438881,01;MG2 INCORPORADORA LTDA;18.427.128/000100;PREFEITURA MUNICIPAL DE  SANTA CRUZ DA ESPERANCA;2024;EMP ESPEC P/EXECUCAO DE RECAPEAMENTO ASF ALTICO EONST DE CALCADAS
Santa Cruz da Esperança;Paralisada;MUNICIPAL;600000;NECA ENGENHARIA E CONSTRUCOES LTDA;28.473.665/000131;PREFEITURA MUNICIPAL DE  SANTA CRUZ DA ESPERANCA;2024;RECONSTRUCAO DA PONTE DENOMINADA PONTE S ARACURA
Santa Cruz da Esperança;Paralisada;MUNICIPAL;170818,29;SUPLETEC SOLUCOES INDUSTRIAIS LTDA;10.315.057/000133;PREFEITURA MUNICIPAL DE  SANTA CRUZ DA ESPERANCA;2022;SERVICO DE OBRAS
Santa Cruz da Esperança;Em execução  no prazo;MUNICIPAL;303635,17;MR LEONE CONSTRUCOES LTDA;36.639.610/000187;PREFEITURA MUNICIPAL DE  SANTA CRUZ DA ESPERANCA;2023;REVITALIZACAO DE PRACA
Santa Cruz da Esperança;Em execução  no prazo;MUNICIPAL;32819,32;NECA ENGENHARIA E CONSTRUCOES LTDA;28.473.665/000131;PREFEITURA MUNICIPAL DE  SANTA CRUZ DA ESPERANCA;2022;SERVICO COM APLICACAO DE MATERIAL
Santa Cruz da Esperança;Em execução  no prazo;MUNICIPAL;139902,16;G K CONSTRUTORA LTDA;33.130.765/000103;PREFEITURA MUNICIPAL DE  SANTA CRUZ DA ESPERANCA;2020;SERVICO DE OBRAS
Santa Cruz das Palmeiras;Em execução  no prazo;MUNICIPAL;323547,11;CONSTRUTORA HGB LTDA.;16.898.251/000175;PREFEITURA MUNICIPAL DE SANTA CRUZ DAS PALMEIRAS;2024;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRA DE CONSTRUÇÃO DE 03 SALAS DE AULA NO CENTRO DE EDUCAÇÃO PILAR ARIAS BADRA CONFORME TERMO DE CONVENIO 100103/2024 ENTRE A PREFEITURA DE SANTA CRUZ DAS PALMEIRAS E A SECRETARIA DE GOVERNO E RELAÇÕES INSTITUCIONAIS
Santa Cruz das Palmeiras;Em execução  no prazo;MUNICIPAL;208999;CONSTRUTORA MARIAH & ENGENHARIA LTDA;27.739.027/000157;PREFEITURA MUNICIPAL DE SANTA CRUZ DAS PALMEIRAS;2024;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DA FUNDAÇÃO DE UMA CAIXA DE AGUA SITUADA NO JARDIM SÃO CARLOS
Santa Cruz das Palmeiras;Em execução  no prazo;MUNICIPAL;120000;ESSENCIALOX COMERCIO DE GASES E EQUIPAMENTOS LTDA;37.834.012/000121;PREFEITURA MUNICIPAL DE SANTA CRUZ DAS PALMEIRAS;2024;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM INSTALAÇÃO DE REDE DE GAZES MEDICINAIS COM FORNECIMENTO DE MATERIAL NO POSTO DE ATENDIMENTO IMEDIATO
Santa Cruz das Palmeiras;Em execução  no prazo;MUNICIPAL;271065,34;GENERGY  ENGENHARIA E SERVICOS LTDA;11.205.000/000144;PREFEITURA MUNICIPAL DE SANTA CRUZ DAS PALMEIRAS;2023;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ENGENHARIA ELETRICA PARA INSTALAÇÃO DA ILUMINAÇÃO DO CAMPO DE FUTEBOL DO ESTADIO MUNICIPAL BRAULINO PAULO MACHADO
Santa Cruz das Palmeiras;Em execução  no prazo;MUNICIPAL;872571,65;CONSTRUMETA CONSTRUCAO CIVIL LTDA;00.957.707/000190;PREFEITURA MUNICIPAL DE SANTA CRUZ DAS PALMEIRAS;2023;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DE UMA PISCINA PARA O PROJETO ESCOLA VIVA
Santa Cruz das Palmeiras;Em execução  no prazo;MUNICIPAL;452647,84;RRC ARQUITETURA E CONSTRUCAO LTDA;19.274.946/000174;PREFEITURA MUNICIPAL DE SANTA CRUZ DAS PALMEIRAS;2023;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA REFORMA DO GINASIO MUNICIPAL &QUOT;JUCA MENDES&QUOT;
Santa Cruz das Palmeiras;Em execução  no prazo;MUNICIPAL;52983,17;RRC ARQUITETURA E CONSTRUCAO LTDA;19.274.946/000174;PREFEITURA MUNICIPAL DE SANTA CRUZ DAS PALMEIRAS;2023;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DE PASSAGEM COBERTA DE ACESSO A SALAS DE AULA AO REFETORIO NA CRECHE ESCOLA DO C.M.E &QUOT;PILAR ARIAS BADRA&QUOT;
Santa Cruz das Palmeiras;Em execução  no prazo;MUNICIPAL;32700;L D LIMA CONSTRUCAO CIVIL LTDA;37.129.380/000179;PREFEITURA MUNICIPAL DE SANTA CRUZ DAS PALMEIRAS;2023;CONSTITUI O OBJETO DESTE INSTRUMENTO CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MONTAGEM DE ESTRUTURA METÁLICA COM FORNECIMENTO DE MATERIAL NO PRÉDIO ONDE ESTÁ LOCALIZADO O DEPARTAMENTO DE EDUCAÇÃO
Santa Cruz das Palmeiras;Em execução  no prazo;MUNICIPAL;479500,2;RRC ARQUITETURA E CONSTRUCAO LTDA;19.274.946/000174;PREFEITURA MUNICIPAL DE SANTA CRUZ DAS PALMEIRAS;2022;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REFORMA DA ESCOLA MUNICIPAL &QUOT;MARIA APARECIDA UNGARETTI&QUOT;
Santa Cruz das Palmeiras;Em execução  no prazo;MUNICIPAL;78738,45;RRC ARQUITETURA E CONSTRUCAO LTDA;19.274.946/000174;PREFEITURA MUNICIPAL DE SANTA CRUZ DAS PALMEIRAS;2020;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRA DE REFORMA NO VELORIO MUNICIPAL
Santa Cruz do Rio Pardo;Em execução  no prazo;MUNICIPAL;6159997,42;ZANATTA ENGENHARIA LTDA;09.174.279/000102;PREFEITURA MUNICIPAL DE SANTA CRUZ DO RIO PARDO;2024;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A CONSTRUÇÃO DE UM CENTRO ESPECIALIZADO EM REABILITAÇÃO CER IV.
Santa Cruz do Rio Pardo;Em execução  atrasada;MUNICIPAL;1296333,55;CODESAN  SERVICOS E OBRAS;60.344.157/000166;PREFEITURA MUNICIPAL DE SANTA CRUZ DO RIO PARDO;2020;CONTRATATAÇÃO DE EMPRESA ESPECIALIZADA PARA FINALIZAÇÃO DA OBRA DE OBJETO DO PROCESSO CONCORRÊNCIA PÚBLICA Nº 01/2016 DE UMA CRECHE EM TERRENO DA PREFEITURA MUNICIPAL DE SANTA CRUZ DO RIO PARDO LOCALIZADA À RUA ELEUTÉRIO DINIZ NO BAIRRO JARDIM PAULISTA INCLUINDO MÃO DE OBRA MATERIAL E EQUIPAMENTOS A SEREM UTILIZADOS.
Santa Cruz do Rio Pardo;Paralisada;MUNICIPAL;1537777,77;SAG ENGENHARIA LTDA;07.033.193/000126;PREFEITURA MUNICIPAL DE SANTA CRUZ DO RIO PARDO;2017;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO DE UMA CRECHE EM TERRENO DA PREFEITURA MUNICIPAL DE SANTA CRUZ DO RIO PARDO LOCALIZADO À RUA : RENATO ELEUTÉRIO DINIZ NO BAIRRO JARDIM PAULISTA MATRICULADO SOB Nº 30.498 INCLUINDO MATERIAL MÃO DE OBRA E TODO EQUIPAMENTO NECESSÁRIO CONFORME ESPECIFICAÇÕES CONTIDAS NO MEMORIAL DESCRITIVO CRONOGRAMA E PROJETOS CONVÊNIO FDE.
Santa Ernestina;Em execução  no prazo;MUNICIPAL;321588,78;LF CAMPOS CONSTRUTORA LTDA;45.006.861/000115;PREFEITURA MUNICIPAL DE SANTA ERNESTINA;2023;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DAS OBRAS DE REVITALIZAÇÃO DE PRAÇAS PÚBLICAS (DOS TEDESCO E LUIZ SANTANA) EM SANTA ERNESTINA/SP.
Santa Ernestina;Em execução  no prazo;MUNICIPAL;798540,45;ESTEIO CONSTRUCOES E PROJETOS LTDA;14.323.598/000164;PREFEITURA MUNICIPAL DE SANTA ERNESTINA;2022;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DAS OBRAS DE CONSTRUÇÃO DE REDE DE DRENAGEM DE ÁGUAS PLUVIAS PARA IMPLANTAÇÃO DO DISTRITO INDUSTRIAL DE SANTA ERNESTINA/SP
Santa Ernestina;Em execução  no prazo;MUNICIPAL;157431,09;CONSTRUTORA BATISTA DOS SANTOS LTDA;12.474.397/000132;PREFEITURA MUNICIPAL DE SANTA ERNESTINA;2022;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DAS OBRAS DE REFORMA DOS BANHEIROS E VESTIÁRIOS DO CAMPO DE FUTEBOL DO ESTADIO MUNICIPAL JOSÉ MORANO REFORMA E ADEQUAÇAO DA COZINHA PILOTO MUNICIPAL E CONSTRUÇÃO DE MURO ALA E CALÇAMENTO PARA DRENAGEM SUPERFICIAL NA RUA DOS GASPARO JARDIM VANESSA SANTA ERNESTINA/SP
Santa Ernestina;Em execução  no prazo;MUNICIPAL;96500;PROJETE ENGENHARIA AMBIENTAL LTDA;26.590.078/000105;PREFEITURA MUNICIPAL DE SANTA ERNESTINA;2022;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA ELABORAÇÃO  DE PROJETOS ESTUDOS E SERVIÇOS PARA LICENCIAMENTO DO NOVO  ATERRO SANITÁRIO EM VALAS DE SANTA ERNESTINA/SP
Santa Ernestina;Em execução  no prazo;MUNICIPAL;205563,52;LARA CONSTRUTORA E EMPREENDIMENTOS IMOBILIARIOS LTDA;17.523.329/000130;PREFEITURA MUNICIPAL DE SANTA ERNESTINA;2019;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE SERVIÇOS DE REFORMA E ADEQUAÇÃO DA CRECHE DONA JOANINA CAPORICCI NOGUEIRA E BERÇÁRIO.
Santa Fé do Sul;Em execução  atrasada;MUNICIPAL;2480000;KAIROS CONSTRUCOES E EMPREENDIMENTOS FERNANDOPOLIS LTDA;11.604.925/000168;CÂMARA MUNICIPAL DE SANTA FÉ DO SUL;2023;CONSTITUI OBJETO A CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA 6ª E ÚLTIMA ETAPA DA CONSTRUÇÃO DA NOVA SEDE DA CÂMARA MUNICIPAL DE SANTA FÉ DO SULSP CONFORME PROJETOS MEMORIAL DESCRITIVO PLANILHA ORÇAMENTÁRIA E CRONOGRAMA DE FÍSICOFINANCEIRO.
Santa Fé do Sul;Em execução  atrasada;MUNICIPAL;617999,9;KAIROS CONSTRUCOES E EMPREENDIMENTOS FERNANDOPOLIS LTDA;11.604.925/000168;CÂMARA MUNICIPAL DE SANTA FÉ DO SUL;2021;CONSTITUI OBJETO DESTE CONTRATO A EXECUÇÃO DA 4ª ETAPA DA CONSTRUÇÃO DA NOVA SEDE DA CÂMARA MUNICIPAL DE SANTA FÉ DO SUL CONFORME PROJETOS MEMORIAL DESCRITIVO PLANILHA ORÇAMENTÁRIA E CRONOGRAMA DE FÍSICO FINANCEIRO.
Santa Fé do Sul;Em execução  atrasada;MUNICIPAL;305262,11;GRL ENGENHARIA E CONSTRUCAO LTDA;19.288.450/000150;CÂMARA MUNICIPAL DE SANTA FÉ DO SUL;2018;A PRESENTE LICITAÇÃO TEM POR OBJETO À CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONSTRUÇÃO CIVIL PARA CONSTRUÇÃO DA ETAPA 01 DA NOVA SEDE                   DA CÂMARA MUNICIPAL DE SANTA FÉ DO SUL  SP NO CRUZAMENTO DA RUA DEZ COM A RUA JOÃO BATISTA GUIMARÃES CENTRO COM FORNECIMENTO DE MATERIAIS/EQUIPAMENTOS E MÃO DE OBRA CONFORME MEMORIAL DESCRITIVO PLANILHA ORÇAMENTÁRIA CRONOGRAMA FÍSICO FINANCEIRO QUADRO DE COMPOSIÇÃO DO BDI E PROJETOS POR TEMPO DETERMINADO.
